200401	11102	9902	30037	96	91	218	28.75	223	28.75
200401	11102	9902	30038	509	566	1339	20.00	1282	20.00
200401	11102	9902	30039	210	230	338	40.63	318	40.63
200401	11102	9902	30040	1554	1501	2767	17.97	2820	17.97
200401	11102	9902	30041	150	282	132	15.62	0	15.62
200401	11102	9902	30063	266	262	1745	30.00	1749	30.00
200401	11102	9902	30066	199	203	933	20.00	929	20.00
200401	11102	9902	30067	270	264	995	39.00	1001	39.00
200401	11102	9902	30069	146	120	275	45.00	301	45.00
200401	11102	9902	30070	50	60	242	116.19	232	116.19
200401	11102	9902	30071	79	91	12	26.15	0	26.15
200401	11102	9902	30079	190	163	147	49.69	174	49.69
200401	11102	9902	30086	146	181	283	58.88	248	58.88
200401	11102	9902	30088	72	77	134	41.12	129	41.12
200401	11102	9902	30089	50	47	93	72.50	96	72.50
200401	11102	9902	30090	8880	7762	17485	8.56	18603	8.56
200401	11102	9902	30091	1363	1456	2439	11.43	2346	11.43
200401	11102	9902	30092	842	681	1293	80.00	1454	80.00
200401	11102	9902	30093	751	659	2506	23.53	2598	23.53
200401	11102	9902	30094	215	215	552	45.00	552	45.00
200401	11102	9902	30095	446	523	1373	71.19	1296	71.19
200401	11102	9902	30096	337	277	408	92.58	468	92.58
200401	11102	9902	30097	226	184	277	94.12	319	94.12
200401	11102	9902	30098	261	290	517	40.00	488	40.00
200401	11102	9902	30099	1687	1701	6078	20.00	6064	20.00
200401	11102	9902	30100	324	277	1088	56.23	1135	56.23
200401	11102	9902	30101	617	627	1000	78.55	990	78.55
200401	11102	9902	30102	245	236	547	176.47	556	176.47
200401	11102	9902	30103	4853	4824	11498	1.86	11527	1.86
200401	11102	9902	30104	3491	3054	4315	1.83	4752	1.83
200401	11102	9902	30105	1509	1461	2684	1.88	2732	1.88
200401	11102	9902	30106	2848	3215	2122	2.33	1755	2.33
200401	11102	9902	30107	8715	10462	12900	2.42	11153	2.42
200401	11102	9902	30108	2012	2070	4449	1.95	4391	1.95
200401	11102	9902	30109	2969	2568	3623	1.96	4024	1.96
200401	11102	9902	30110	3577	3483	8135	1.79	8229	1.79
200401	11102	9902	30111	5176	6169	15981	1.85	14988	1.85
200401	11102	9902	30112	4250	3596	8553	2.76	9207	2.76
200401	11102	9902	30113	955	811	1470	9.10	1614	9.10
200401	11102	9902	30114	883	750	703	24.04	836	24.04
200401	11102	9902	30115	506	543	780	2.83	743	2.83
200401	11102	9902	30116	570	661	2058	1.92	1967	1.92
200401	11102	9902	30117	541	602	1682	2.76	1621	2.76
200401	11102	9902	30118	203	162	393	305.54	434	305.54
200401	11102	9902	30119	192	179	392	490.95	405	490.95
200401	11102	9902	30120	160	138	350	277.76	372	277.76
200401	11102	9902	30121	115	126	232	460.00	221	460.00
200401	11102	9902	30122	132	147	249	690.00	234	690.00
200401	11102	9902	30123	116	94	142	536.09	164	536.09
200401	11102	9902	30124	98	84	185	660.65	199	660.65
200401	11102	9902	30125	72	75	61	472.22	58	472.22
200401	11102	9902	30126	1481	1485	4277	34.90	4273	34.90
200401	11102	9902	30127	477	476	285	41.20	286	41.20
200401	11102	9902	30128	489	529	857	91.80	817	91.80
200401	11102	9902	30129	1438	1294	2285	2.80	2429	2.80
200401	11102	9902	30130	1309	1517	2248	6.00	2040	6.00
200401	11102	9902	30131	178	149	341	79.70	370	79.70
200401	11102	9902	30132	1055	1104	1821	2.67	1772	2.67
200401	11106	9906	30001	6089	7064	15242	2.90	14267	2.90
200401	11106	9906	30002	2502	2958	12641	6.62	12185	6.62
200401	11106	9906	30003	1825	2226	9557	15.93	9156	15.93
200401	11106	9906	30004	2839	3161	9525	0.85	9203	0.85
200401	11106	9906	30005	2026	1655	7731	34.97	8102	34.97
200401	11106	9906	30006	1138	914	5195	85.11	5419	85.11
200401	11106	9906	30007	1493	1398	2483	46.38	2578	46.38
200401	11106	9906	30008	573	523	2063	75.00	2113	75.00
200401	11106	9906	30009	4448	3905	10335	5.60	10878	5.60
200401	11106	9906	30010	2240	2053	4784	10.00	4971	10.00
200401	11106	9906	30011	971	954	3456	250.00	3473	250.00
200401	11106	9906	30012	248	275	694	396.00	667	396.00
200401	11106	9906	30013	488	539	2511	392.57	2460	392.57
200401	11106	9906	30014	328	268	123	426.00	183	426.00
200401	11106	9906	30015	67	82	321	490.00	306	490.00
200401	11106	9906	30016	3525	4157	15960	1.00	15328	1.00
200401	11106	9906	30017	1764	1620	3654	60.00	3798	60.00
200401	11106	9906	30018	1270	1246	1685	86.00	1709	86.00
200401	11106	9906	30019	780	775	2484	150.00	2489	150.00
200401	11106	9906	30020	816	957	2374	69.00	2233	69.00
200401	11106	9906	30021	816	999	4022	19.17	3839	19.17
200401	11106	9906	30022	526	586	60	9.00	0	9.00
200401	11106	9906	30023	725	592	1673	65.25	1806	65.25
200401	11106	9906	30024	1384	1184	1677	52.50	1877	52.50
200401	11106	9906	30025	622	627	1558	166.66	1553	166.66
200401	11106	9906	30026	622	562	1493	213.33	1553	213.33
200401	11106	9906	30027	265	304	792	238.88	753	238.88
200401	11106	9906	30028	2074	1749	4307	16.00	4632	16.00
200401	11106	9906	30029	964	974	553	41.18	543	41.18
200401	11106	9906	30030	770	802	3125	6.75	3093	6.75
200401	11106	9906	30031	1122	1026	780	7.50	876	7.50
200401	11106	9906	30032	649	799	2469	16.67	2319	16.67
200401	11106	9906	30033	380	422	1113	18.00	1071	18.00
200401	11106	9906	30034	207	251	982	28.12	938	28.12
200401	11106	9906	30035	25	291	266	17.78	0	17.78
200401	11106	9906	30036	772	835	1717	18.05	1654	18.05
200401	11106	9906	30037	61	67	50	28.75	44	28.75
200401	11106	9906	30038	412	464	1099	20.00	1047	20.00
200401	11106	9906	30039	195	185	378	40.63	388	40.63
200401	11106	9906	30040	1046	1265	3150	17.97	2931	17.97
200401	11106	9906	30041	392	336	921	15.62	977	15.62
200401	11106	9906	30063	294	330	2570	30.00	2534	30.00
200401	11106	9906	30066	279	257	1328	20.00	1350	20.00
200401	11106	9906	30067	358	294	1136	39.00	1200	39.00
200401	11106	9906	30069	136	140	484	45.00	480	45.00
200401	11106	9906	30070	77	72	265	116.19	270	116.19
200401	11106	9906	30071	194	230	499	26.15	463	26.15
200401	11106	9906	30079	298	246	460	49.69	512	49.69
200401	11106	9906	30086	244	275	196	58.88	165	58.88
200401	11106	9906	30088	64	71	7	41.12	0	41.12
200401	11106	9906	30089	89	74	147	72.50	162	72.50
200401	11106	9906	30090	9685	8885	39465	8.56	40265	8.56
200401	11106	9906	30091	1723	1896	5925	11.43	5752	11.43
200401	11106	9906	30092	797	859	2734	80.00	2672	80.00
200401	11106	9906	30093	648	775	4921	23.53	4794	23.53
200401	11106	9906	30094	301	281	1219	45.00	1239	45.00
200401	11106	9906	30095	694	584	2177	71.19	2287	71.19
200401	11106	9906	30096	403	347	170	92.58	226	92.58
200401	11106	9906	30097	192	208	670	94.12	654	94.12
200401	11106	9906	30098	426	373	604	40.00	657	40.00
200401	11106	9906	30099	1910	1816	8033	20.00	8127	20.00
200401	11106	9906	30100	260	307	1954	56.23	1907	56.23
200401	11106	9906	30101	635	701	1762	78.55	1696	78.55
200401	11106	9906	30102	298	289	843	176.47	852	176.47
200401	11106	9906	30103	6399	5346	14753	1.86	15806	1.86
200401	11106	9906	30104	3884	3534	7925	1.83	8275	1.83
200401	11106	9906	30105	2050	1679	3719	1.88	4090	1.88
200401	11106	9906	30106	3909	3633	10333	2.33	10609	2.33
200401	11106	9906	30107	10201	12115	21580	2.42	19666	2.42
200401	11106	9906	30108	2395	2274	4436	1.95	4557	1.95
200401	11106	9906	30109	3313	2824	7102	1.96	7591	1.96
200401	11106	9906	30110	3595	3710	9275	1.79	9160	1.79
200401	11106	9906	30111	7572	7170	24752	1.85	25154	1.85
200401	11106	9906	30112	4137	3720	11394	2.76	11811	2.76
200401	11106	9906	30113	794	938	2694	9.10	2550	9.10
200401	11106	9906	30114	708	881	1655	24.04	1482	24.04
200401	11106	9906	30115	715	647	987	2.83	1055	2.83
200401	11106	9906	30116	859	785	3883	1.92	3957	1.92
200401	11106	9906	30117	697	754	2313	2.76	2256	2.76
200401	11106	9906	30118	141	170	470	305.54	441	305.54
200401	11106	9906	30119	235	192	428	490.95	471	490.95
200401	11106	9906	30120	152	154	651	277.76	649	277.76
200401	11106	9906	30121	124	132	416	460.00	408	460.00
200401	11106	9906	30122	169	170	455	690.00	454	690.00
200401	11106	9906	30123	94	112	273	536.09	255	536.09
200401	11106	9906	30124	91	107	241	660.65	225	660.65
200401	11106	9906	30125	109	93	347	472.22	363	472.22
200401	11106	9906	30126	1439	1635	5222	34.90	5026	34.90
200401	11106	9906	30127	435	523	2090	41.20	2002	41.20
200401	11106	9906	30128	480	583	1292	91.80	1189	91.80
200401	11106	9906	30129	1557	1823	4478	2.80	4212	2.80
200401	11106	9906	30130	1596	1944	5584	6.00	5236	6.00
200401	11106	9906	30131	187	200	518	79.70	505	79.70
200401	11106	9906	30132	1245	1255	4187	2.67	4177	2.67
200401	11113	9927	30001	16320	13985	17431	2.90	19766	2.90
200401	11113	9927	30002	6203	6142	18846	6.62	18907	6.62
200401	11113	9927	30003	4076	4575	19686	15.93	19187	15.93
200401	11113	9927	30004	7032	6710	10283	0.85	10605	0.85
200401	11113	9927	30005	2689	3056	367	34.97	0	34.97
200401	11113	9927	30006	1845	1827	7630	85.11	7648	85.11
200401	11113	9927	30007	1976	2428	452	46.38	0	46.38
200401	11113	9927	30008	1156	1058	3931	75.00	4029	75.00
200401	11113	9927	30009	8668	7802	13272	5.60	14138	5.60
200401	11113	9927	30010	4082	4496	8028	10.00	7614	10.00
200401	11113	9927	30011	1538	1829	5046	250.00	4755	250.00
200401	11113	9927	30012	664	543	1211	396.00	1332	396.00
200401	11113	9927	30013	940	1069	989	392.57	860	392.57
200401	11113	9927	30014	412	441	29	426.00	0	426.00
200401	11113	9927	30015	184	169	424	490.00	439	490.00
200401	11113	9927	30016	6847	8210	26484	1.00	25121	1.00
200401	11113	9927	30017	2624	2568	2097	60.00	2153	60.00
200401	11113	9927	30018	2153	2029	5269	86.00	5393	86.00
200401	11113	9927	30019	742	979	237	150.00	0	150.00
200401	11113	9927	30020	1218	1487	3068	69.00	2799	69.00
200401	11113	9927	30021	1173	1341	168	19.17	0	19.17
200401	11113	9927	30022	1714	1518	2371	9.00	2567	9.00
200401	11113	9927	30023	1448	1417	2266	65.25	2297	65.25
200401	11113	9927	30024	2171	2092	3238	52.50	3317	52.50
200401	11113	9927	30025	945	1139	2231	166.66	2037	166.66
200401	11113	9927	30026	1277	1062	1748	213.33	1963	213.33
200401	11113	9927	30027	520	542	855	238.88	833	238.88
200401	11113	9927	30028	3459	3345	5981	16.00	6095	16.00
200401	11113	9927	30029	2157	1834	3219	41.18	3542	41.18
200401	11113	9927	30030	2135	2306	7101	6.75	6930	6.75
200401	11113	9927	30031	3100	3013	7389	7.50	7476	7.50
200401	11113	9927	30032	2833	2274	3774	16.67	4333	16.67
200401	11113	9927	30033	1550	1286	2676	18.00	2940	18.00
200401	11113	9927	30034	666	729	1682	28.12	1619	28.12
200401	11113	9927	30035	1244	1101	1795	17.78	1938	17.78
200401	11113	9927	30036	2431	2483	3349	18.05	3297	18.05
200401	11113	9927	30037	204	205	667	28.75	666	28.75
200401	11113	9927	30038	1571	1415	2083	20.00	2239	20.00
200401	11113	9927	30039	638	537	683	40.63	784	40.63
200401	11113	9927	30040	4254	3611	2395	17.97	3038	17.97
200401	11113	9927	30041	844	1047	958	15.62	755	15.62
200401	11113	9927	30063	762	678	2265	30.00	2349	30.00
200401	11113	9927	30066	484	554	503	20.00	433	20.00
200401	11113	9927	30067	628	709	1610	39.00	1529	39.00
200401	11113	9927	30069	325	319	698	45.00	704	45.00
200401	11113	9927	30070	127	156	739	116.19	710	116.19
200401	11113	9927	30071	332	352	631	26.15	611	26.15
200401	11113	9927	30079	432	399	391	49.69	424	49.69
200401	11113	9927	30086	456	445	657	58.88	668	58.88
200401	11113	9927	30088	199	183	146	41.12	162	41.12
200401	11113	9927	30089	117	127	213	72.50	203	72.50
200401	11113	9927	30090	13884	16973	56065	8.56	52976	8.56
200401	11113	9927	30091	3509	3202	7459	11.43	7766	11.43
200401	11113	9927	30092	1560	1574	4131	80.00	4117	80.00
200401	11113	9927	30093	1167	1394	6306	23.53	6079	23.53
200401	11113	9927	30094	328	402	1232	45.00	1158	45.00
200401	11113	9927	30095	1228	1435	4875	71.19	4668	71.19
200401	11113	9927	30096	785	837	1402	92.58	1350	92.58
200401	11113	9927	30097	399	481	1008	94.12	926	94.12
200401	11113	9927	30098	690	768	1515	40.00	1437	40.00
200401	11113	9927	30099	5045	4628	3568	20.00	3985	20.00
200401	11113	9927	30100	671	735	2847	56.23	2783	56.23
200401	11113	9927	30101	1547	1663	2485	78.55	2369	78.55
200401	11113	9927	30102	735	660	1216	176.47	1291	176.47
200401	11113	9927	30103	10561	10234	23991	1.86	24318	1.86
200401	11113	9927	30104	6021	7026	10292	1.83	9287	1.83
200401	11113	9927	30105	3067	3308	5830	1.88	5589	1.88
200401	11113	9927	30106	5759	6930	12478	2.33	11307	2.33
200401	11113	9927	30107	20509	23466	34221	2.42	31264	2.42
200401	11113	9927	30108	7138	6345	8868	1.95	9661	1.95
200401	11113	9927	30109	9125	7365	14197	1.96	15957	1.96
200401	11113	9927	30110	1639	9260	7621	1.79	0	1.79
200401	11113	9927	30111	17126	18415	52986	1.85	51697	1.85
200401	11113	9927	30112	10486	10092	21585	2.76	21979	2.76
200401	11113	9927	30113	1867	2136	3445	9.10	3176	9.10
200401	11113	9927	30114	1983	1923	2020	24.04	2080	24.04
200401	11113	9927	30115	1198	1408	2522	2.83	2312	2.83
200401	11113	9927	30116	1453	1724	5871	1.92	5600	1.92
200401	11113	9927	30117	970	980	4779	2.76	4769	2.76
200401	11113	9927	30118	338	353	1029	305.54	1014	305.54
200401	11113	9927	30119	447	408	687	490.95	726	490.95
200401	11113	9927	30120	294	297	3	277.76	0	277.76
200401	11113	9927	30121	14	255	241	460.00	0	460.00
200401	11113	9927	30122	364	380	290	690.00	274	690.00
200401	11113	9927	30123	286	236	459	536.09	509	536.09
200401	11113	9927	30124	260	222	419	660.65	457	660.65
200401	11113	9927	30125	162	168	6	472.22	0	472.22
200401	11113	9927	30126	3172	3211	9256	34.90	9217	34.90
200401	11113	9927	30127	1092	1049	2680	41.20	2723	41.20
200401	11113	9927	30128	1304	1193	1871	91.80	1982	91.80
200401	11113	9927	30129	2881	3346	5143	2.80	4678	2.80
200401	11113	9927	30130	3096	3455	7550	6.00	7191	6.00
200401	11113	9927	30131	399	369	620	79.70	650	79.70
200401	11113	9927	30132	327	2745	2418	2.67	0	2.67
200401	11157	9907	30001	4930	5609	10988	2.90	10309	2.90
200401	11157	9907	30002	2799	2497	7368	6.62	7670	6.62
200401	11157	9907	30003	1554	1911	10465	15.93	10108	15.93
200401	11157	9907	30004	2673	2652	5519	0.85	5540	0.85
200401	11157	9907	30005	1544	1252	4255	34.97	4547	34.97
200401	11157	9907	30006	574	716	3904	85.11	3762	85.11
200401	11157	9907	30007	1101	1112	4744	46.38	4733	46.38
200401	11157	9907	30008	520	434	1421	75.00	1507	75.00
200401	11157	9907	30009	3201	3169	6580	5.60	6612	5.60
200401	11157	9907	30010	1691	2011	4075	10.00	3755	10.00
200401	11157	9907	30011	900	741	2352	250.00	2511	250.00
200401	11157	9907	30012	224	214	556	396.00	566	396.00
200401	11157	9907	30013	427	440	1518	392.57	1505	392.57
200401	11157	9907	30014	210	209	470	426.00	471	426.00
200401	11157	9907	30015	60	67	187	490.00	180	490.00
200401	11157	9907	30016	3487	3238	7556	1.00	7805	1.00
200401	11157	9907	30017	954	1003	1365	60.00	1316	60.00
200401	11157	9907	30018	882	795	2264	86.00	2351	86.00
200401	11157	9907	30019	422	458	1048	150.00	1012	150.00
200401	11157	9907	30020	528	595	1174	69.00	1107	69.00
200401	11157	9907	30021	639	632	1530	19.17	1537	19.17
200401	11157	9907	30022	621	586	1438	9.00	1473	9.00
200401	11157	9907	30023	424	511	995	65.25	908	65.25
200401	11157	9907	30024	828	795	1073	52.50	1106	52.50
200401	11157	9907	30025	508	423	845	166.66	930	166.66
200401	11157	9907	30026	42	164	122	213.33	0	213.33
200401	11157	9907	30027	217	207	453	238.88	463	238.88
200401	11157	9907	30028	1076	1296	2132	16.00	1912	16.00
200401	11157	9907	30029	623	751	1708	41.18	1580	41.18
200401	11157	9907	30030	861	934	3486	6.75	3413	6.75
200401	11157	9907	30031	1306	1207	3868	7.50	3967	7.50
200401	11157	9907	30032	872	935	2168	16.67	2105	16.67
200401	11157	9907	30033	656	528	850	18.00	978	18.00
200401	11157	9907	30034	326	292	737	28.12	771	28.12
200401	11157	9907	30035	504	445	808	17.78	867	17.78
200401	11157	9907	30036	396	621	225	18.05	0	18.05
200401	11157	9907	30037	83	81	261	28.75	263	28.75
200401	11157	9907	30038	536	587	1083	20.00	1032	20.00
200401	11157	9907	30039	205	225	357	40.63	337	40.63
200401	11157	9907	30040	1764	1492	2396	17.97	2668	17.97
200401	11157	9907	30041	521	435	1083	15.62	1169	15.62
200401	11157	9907	30063	270	283	1495	30.00	1482	30.00
200401	11157	9907	30066	218	235	987	20.00	970	20.00
200401	11157	9907	30067	298	299	942	39.00	941	39.00
200401	11157	9907	30069	146	133	451	45.00	464	45.00
200401	11157	9907	30070	67	63	342	116.19	346	116.19
200401	11157	9907	30071	121	146	272	26.15	247	26.15
200401	11157	9907	30079	152	170	228	49.69	210	49.69
200401	11157	9907	30086	185	189	298	58.88	294	58.88
200401	11157	9907	30088	91	76	88	41.12	103	41.12
200401	11157	9907	30089	49	54	104	72.50	99	72.50
200401	11157	9907	30090	6022	6482	23533	8.56	23073	8.56
200401	11157	9907	30091	1299	1227	3751	11.43	3823	11.43
200401	11157	9907	30092	587	608	1215	80.00	1194	80.00
200401	11157	9907	30093	433	523	3277	23.53	3187	23.53
200401	11157	9907	30094	195	174	537	45.00	558	45.00
200401	11157	9907	30095	60	296	236	71.19	0	71.19
200401	11157	9907	30096	344	284	492	92.58	552	92.58
200401	11157	9907	30097	183	162	512	94.12	533	94.12
200401	11157	9907	30098	257	251	467	40.00	473	40.00
200401	11157	9907	30099	1367	1631	6764	20.00	6500	20.00
200401	11157	9907	30100	220	254	1052	56.23	1018	56.23
200401	11157	9907	30101	675	560	954	78.55	1069	78.55
200401	11157	9907	30102	278	241	538	176.47	575	176.47
200401	11157	9907	30103	3918	4407	14189	1.86	13700	1.86
200401	11157	9907	30104	3923	3141	3548	1.83	4330	1.83
200401	11157	9907	30105	1612	1407	2403	1.88	2608	1.88
200401	11157	9907	30106	2736	3085	6946	2.33	6597	2.33
200401	11157	9907	30107	5145	6282	1137	2.42	0	2.42
200401	11157	9907	30108	1650	2034	3804	1.95	3420	1.95
200401	11157	9907	30109	2264	2324	4110	1.96	4050	1.96
200401	11157	9907	30110	3443	3077	5900	1.79	6266	1.79
200401	11157	9907	30111	6598	5834	13358	1.85	14122	1.85
200401	11157	9907	30112	3521	3306	7689	2.76	7904	2.76
200401	11157	9907	30113	862	805	1489	9.10	1546	9.10
200401	11157	9907	30114	683	719	854	24.04	818	24.04
200401	11157	9907	30115	639	527	672	2.83	784	2.83
200401	11157	9907	30116	717	645	2238	1.92	2310	1.92
200401	11157	9907	30117	164	160	1386	2.76	1390	2.76
200401	11157	9907	30118	180	153	351	305.54	378	305.54
200401	11157	9907	30119	176	186	70	490.95	60	490.95
200401	11157	9907	30120	146	142	479	277.76	483	277.76
200401	11157	9907	30121	133	114	30	460.00	49	460.00
200401	11157	9907	30122	123	148	327	690.00	302	690.00
200401	11157	9907	30123	93	95	136	536.09	134	536.09
200401	11157	9907	30124	81	88	226	660.65	219	660.65
200401	11157	9907	30125	53	61	65	472.22	57	472.22
200401	11157	9907	30126	1400	1250	3761	34.90	3911	34.90
200401	11157	9907	30127	416	396	1055	41.20	1075	41.20
200401	11157	9907	30128	565	456	882	91.80	991	91.80
200401	11157	9907	30129	1475	1421	2013	2.80	2067	2.80
200401	11157	9907	30130	1396	1462	2585	6.00	2519	6.00
200401	11157	9907	30131	127	155	447	79.70	419	79.70
200401	11157	9907	30132	1468	1344	2173	2.67	2297	2.67
200401	11159	9909	30001	8238	7442	23042	2.90	23838	2.90
200401	11159	9909	30002	3051	2903	11819	6.62	11967	6.62
200401	11159	9909	30003	2597	2367	8760	15.93	8990	15.93
200401	11159	9909	30004	3038	3476	9746	0.85	9308	0.85
200401	11159	9909	30005	1743	1641	6947	34.97	7049	34.97
200401	11159	9909	30006	760	939	5749	85.11	5570	85.11
200401	11159	9909	30007	1808	1463	6393	46.38	6738	46.38
200401	11159	9909	30008	645	570	3126	75.00	3201	75.00
200401	11159	9909	30009	3694	4165	12207	5.60	11736	5.60
200401	11159	9909	30010	2129	2635	5581	10.00	5075	10.00
200401	11159	9909	30011	1008	1047	2859	250.00	2820	250.00
200401	11159	9909	30012	344	305	904	396.00	943	396.00
200401	11159	9909	30013	602	621	1859	392.57	1840	392.57
200401	11159	9909	30014	366	294	784	426.00	856	426.00
200401	11159	9909	30015	107	96	289	490.00	300	490.00
200401	11159	9909	30016	4279	4552	16186	1.00	15913	1.00
200401	11159	9909	30017	1194	1387	976	60.00	783	60.00
200401	11159	9909	30018	1166	1105	3759	86.00	3820	86.00
200401	11159	9909	30019	702	634	1485	150.00	1553	150.00
200401	11159	9909	30020	861	826	1887	69.00	1922	69.00
200401	11159	9909	30021	810	878	3829	19.17	3761	19.17
200401	11159	9909	30022	491	581	90	9.00	0	9.00
200401	11159	9909	30023	822	709	1588	65.25	1701	65.25
200401	11159	9909	30024	1109	1109	2813	52.50	2813	52.50
200401	11159	9909	30025	679	589	1442	166.66	1532	166.66
200401	11159	9909	30026	640	581	1013	213.33	1072	213.33
200401	11159	9909	30027	288	288	573	238.88	573	238.88
200401	11159	9909	30028	1815	1801	3137	16.00	3151	16.00
200401	11159	9909	30029	1137	1043	1832	41.18	1926	41.18
200401	11159	9909	30030	1421	1284	3927	6.75	4064	6.75
200401	11159	9909	30031	1645	1660	7062	7.50	7047	7.50
200401	11159	9909	30032	1458	1291	3198	16.67	3365	16.67
200401	11159	9909	30033	711	731	2240	18.00	2220	18.00
200401	11159	9909	30034	379	403	994	28.12	970	28.12
200401	11159	9909	30035	519	613	521	17.78	427	17.78
200401	11159	9909	30036	1259	1416	3171	18.05	3014	18.05
200401	11159	9909	30037	96	113	211	28.75	194	28.75
200401	11159	9909	30038	698	810	2341	20.00	2229	20.00
200401	11159	9909	30039	343	310	511	40.63	544	40.63
200401	11159	9909	30040	2014	2057	4541	17.97	4498	17.97
200401	11159	9909	30041	503	599	1818	15.62	1722	15.62
200401	11159	9909	30063	400	381	2637	30.00	2656	30.00
200401	11159	9909	30066	390	316	85	20.00	159	20.00
200401	11159	9909	30067	452	404	1727	39.00	1775	39.00
200401	11159	9909	30069	192	180	470	45.00	482	45.00
200401	11159	9909	30070	92	85	362	116.19	369	116.19
200401	11159	9909	30071	231	196	242	26.15	277	26.15
200401	11159	9909	30079	259	229	352	49.69	382	49.69
200401	11159	9909	30086	276	253	364	58.88	387	58.88
200401	11159	9909	30088	96	101	210	41.12	205	41.12
200401	11159	9909	30089	76	73	138	72.50	141	72.50
200401	11159	9909	30090	8630	8824	37421	8.56	37227	8.56
200401	11159	9909	30091	1951	1665	2132	11.43	2418	11.43
200401	11159	9909	30092	719	827	2744	80.00	2636	80.00
200401	11159	9909	30093	855	712	4095	23.53	4238	23.53
200401	11159	9909	30094	211	237	950	45.00	924	45.00
200401	11159	9909	30095	801	665	2307	71.19	2443	71.19
200401	11159	9909	30096	463	391	802	92.58	874	92.58
200401	11159	9909	30097	203	221	649	94.12	631	94.12
200401	11159	9909	30098	279	344	870	40.00	805	40.00
200401	11159	9909	30099	2422	2234	2943	20.00	3131	20.00
200401	11159	9909	30100	354	347	1231	56.23	1238	56.23
200401	11159	9909	30101	724	765	1642	78.55	1601	78.55
200401	11159	9909	30102	280	330	935	176.47	885	176.47
200401	11159	9909	30103	6346	6027	18209	1.86	18528	1.86
200401	11159	9909	30104	3790	4297	6227	1.83	5720	1.83
200401	11159	9909	30105	1549	1924	4563	1.88	4188	1.88
200401	11159	9909	30106	4312	4219	12637	2.33	12730	2.33
200401	11159	9909	30107	18012	14479	10846	2.42	14379	2.42
200401	11159	9909	30108	2259	2786	7038	1.95	6511	1.95
200401	11159	9909	30109	3958	3184	5775	1.96	6549	1.96
200401	11159	9909	30110	4055	4215	13256	1.79	13096	1.79
200401	11159	9909	30111	8383	7991	26433	1.85	26825	1.85
200401	11159	9909	30112	5172	4529	10329	2.76	10972	2.76
200401	11159	9909	30113	1156	1131	2018	9.10	2043	9.10
200401	11159	9909	30114	1241	1015	1008	24.04	1234	24.04
200401	11159	9909	30115	673	742	1331	2.83	1262	2.83
200401	11159	9909	30116	735	908	3586	1.92	3413	1.92
200401	11159	9909	30117	115	165	50	2.76	0	2.76
200401	11159	9909	30118	199	220	892	305.54	871	305.54
200401	11159	9909	30119	298	266	581	490.95	613	490.95
200401	11159	9909	30120	199	205	272	277.76	266	277.76
200401	11159	9909	30121	136	164	509	460.00	481	460.00
200401	11159	9909	30122	169	205	387	690.00	351	690.00
200401	11159	9909	30123	160	132	392	536.09	420	536.09
200401	11159	9909	30124	98	122	323	660.65	299	660.65
200401	11159	9909	30125	97	86	283	472.22	294	472.22
200401	11159	9909	30126	1637	1657	6731	34.90	6711	34.90
200401	11159	9909	30127	640	526	1418	41.20	1532	41.20
200401	11159	9909	30128	339	364	25	91.80	0	91.80
